"MeterID","Sleeping.Hours.Consumption.x","Working.Hours.Consumption.x","Evening.Hours.Consumption.x","Average_Consumption","Average_consumption_by_year","total_number_of_people","total_usage_purpose","total_heavy_devices","total_light_devices","total_heavy_device_usage","total_light_device_usage","income_category","emp_status","education"
2430,0.322649253731343,0.650663945895522,0.411812077407321,0.461704547221143,1303.06958333333,2,1,7,4,12,5,1,6,4
2431,0.279572877798507,0.458833605410448,0.577530892982047,0.438656587640886,1274.60683333333,3,1,8,5,9,8,-1,6,4
2433,0.298836637126866,0.430281133395522,0.578671368617393,0.43594080839487,1225.97825,3,1,6,2,7,5,7,5,3
2435,0.228597133757962,0.48225398089172,0.406728105095541,0.372526406581741,991.367,1,1,2,2,3,1,7,6,4
2436,0.179620918843284,0.374527751865672,0.430260317090231,0.328144267392149,941.709833333333,3,0,7,4,10,7,-1,1,5
2437,0.135508861940299,0.299730177238806,0.171725810212171,0.202319238243296,620.179583333333,1,0,1,1,4,3,7,5,3
2438,0.168839085820896,0.31234864738806,0.287522033107951,0.256239020598523,757.588,1,0,5,1,8,2,1,6,3
2439,0.270345762310606,0.643834043560606,0.743163668639053,0.552462873826245,1501.70991666667,2,1,6,3,8,8,7,6,5
2440,0.326041161380597,0.925976445895522,0.889764980181861,0.713941197046249,2020.031,7,1,6,11,15,15,4,1,5
2442,0.322962453358209,0.989105760261194,0.893805082769876,0.735303420132141,2081.57741666667,5,2,7,12,18,7,5,1,5
2445,0.185480721393035,0.290914956467662,0.368048973880597,0.281481550580431,602.3635,1,1,4,2,7,6,-1,3,4
2446,0.287532882462687,0.567225629664179,0.466288179062719,0.440350913330742,1280.58783333333,4,1,7,3,10,6,-1,6,4
2447,0.423081892523364,0.627468224299065,0.431974305068909,0.494169963398489,1379.22383333333,2,0,4,4,6,5,7,6,4
2448,0.237734958022388,0.615538479477612,0.61046549312194,0.487922502914885,1408.01991666667,2,1,6,4,10,5,2,1,5
2449,0.415844449626866,0.796097597947761,0.890211238050828,0.700732491255344,1987.75241666667,4,2,6,4,10,6,-1,1,3
2453,0.158195195895522,0.14236473880597,0.377702961063185,0.22609941702293,632.56875,2,1,4,2,7,6,5,1,5
2454,0.20396585982659,0.430196893063584,0.335583634393064,0.323248795761079,687.334416666667,2,2,5,4,8,11,2,6,2
2455,0.183138409514925,0.283050373134328,0.361343553275822,0.27585075787019,798.75275,6,0,3,3,4,7,-1,1,-1
2456,0.445905317164179,0.994987756529851,0.892262298904173,0.777727361057132,2177.07308333333,7,0,7,4,10,3,-1,3,2
2457,0.224994869402985,0.796715485074627,0.588776521333644,0.536832996502138,1514.66258333333,3,2,5,3,11,12,-1,6,3
2458,0.170664295708955,0.533690648320896,0.365331662392166,0.356562883793237,1002.78316666667,2,2,5,4,8,8,7,4,2
2461,0.12331296728972,0.132731892523364,0.386183134781593,0.214089401136983,607.515916666667,2,1,6,3,9,2,-1,1,5
2462,0.327001049440299,0.557175023320896,0.887190487293075,0.590478585308978,1721.20183333333,4,0,7,5,15,5,-1,1,3
2464,0.239384228971963,0.346191588785047,0.521131511329129,0.368914297951873,1071.10425,2,1,5,2,5,3,3,1,5
2465,0.378646728971963,0.909858177570093,0.922853305302499,0.73713386807881,2083.231,5,1,6,4,15,5,2,5,4
2467,0.163423740671642,0.396138992537313,0.461694450920961,0.340428488146133,1001.2845,3,0,5,4,9,9,-1,3,4
2468,0.407444379664179,0.405932252798507,0.50738237351364,0.440258219976681,1242.3895,4,2,10,3,12,5,-1,6,5
2469,0.137368703358209,0.321268773320896,0.243124854278387,0.233921492421298,696.741333333333,1,2,4,0,7,0,1,3,3
2470,0.282094275700935,0.526436214953271,0.618164213968699,0.475576006541547,1340.89041666667,3,2,7,6,9,9,4,1,5
2471,0.383198247663551,0.912334813084112,1.04547302032235,0.780356008099058,2166.66183333333,4,1,10,5,21,9,5,2,2
2472,0.249648174157303,0.315865870786517,0.283966065995787,0.283160099867364,814.94025,2,1,4,4,7,8,7,6,2
2473,0.359146455223881,0.646021222014925,0.980889134996503,0.662043723280218,1931.45433333333,2,2,6,4,7,10,-1,1,-1
2474,0.765975163246269,0.773194962686567,1.08883364420611,0.876017800233191,2431.69525,5,2,8,4,19,9,3,3,5
2475,0.400437616604478,0.810462220149254,1.21310725110748,0.808033851535173,2326.27291666667,4,2,7,4,16,8,4,1,5
2476,0.418653684701493,0.83610984141791,0.899027162508743,0.717944306257287,2099.47858333333,5,1,7,7,14,14,7,1,3
2477,0.772248950559701,1.22575897854478,1.30467871298671,1.10091138748543,3137.596,5,3,6,6,9,4,-1,2,-1
2478,0.136367406542056,0.327322897196262,0.337256715720626,0.266987812475664,766.113333333333,2,2,11,3,13,6,7,6,3
2480,0.285823481308411,0.601644976635514,0.577848633496847,0.488445993302702,1392.45283333333,2,2,9,3,12,3,4,6,4
2482,0.345171058768657,0.597483092350746,0.563977500582886,0.502215351729499,1391.78058333333,4,2,7,4,16,8,4,1,4
2489,0.196893691588785,0.352889018691589,0.420014249007241,0.323273187446461,922.990583333333,1,1,4,1,5,3,6,6,3
2491,0.406850746268657,1.05908348880597,0.990854394963861,0.81894290711232,2297.17191666667,3,2,7,10,15,13,5,1,5
2492,0.142417094216418,0.288006529850746,0.211414315691303,0.21394578313253,616.335,2,2,5,2,8,4,-1,6,4
2493,0.686770210280374,0.73611203271028,0.874148213034338,0.76568526594502,2066.06391666667,2,1,4,2,6,4,6,1,3
2494,0.346441939252336,0.347630607476635,0.599617262321887,0.431243049606728,1225.53875,1,1,4,6,4,8,-1,1,5
2498,0.556791588785047,0.994603738317757,0.755292104648447,0.768894751187602,2204.90275,2,2,7,2,12,3,7,6,3
2499,0.514060401119403,0.888887126865672,1.00694124504547,0.803312087057909,2284.62533333333,4,2,8,7,15,6,5,1,5
2501,0.219683535447761,0.280103194962687,0.582709839123339,0.360849436455499,1038.33333333333,2,1,5,3,8,5,4,1,4
2502,0.229228311567164,0.647503264925373,0.609373746794124,0.495377302759425,1409.99158333333,1,1,4,4,8,11,-1,6,4
2504,0.0630281542056075,0.0908894859813084,0.205035739313245,0.119657775874153,343.196083333333,1,1,3,1,4,2,2,1,2
2505,0.341729082150101,0.698077839756592,1.06575006337136,0.701883081213555,1901.19,4,0,4,4,6,13,3,1,5
2507,0.185394939365672,0.381298857276119,0.37475238983446,0.313820132141469,916.156333333333,3,2,4,5,5,9,-1,1,4
2508,0.434676539179104,0.903781833022388,0.592749358824901,0.643731947143412,1902.93766666667,2,3,6,4,10,6,6,6,3
2509,0.299443563432836,0.561610307835821,0.624151667055258,0.49507854644384,1416.26425,2,0,5,3,6,5,1,4,5
2510,0.297298390858209,0.552185284514925,0.660373630216834,0.503297979012825,1449.90608333333,3,1,6,2,11,4,-1,1,4
2511,0.25664307369403,0.346615088619403,0.783490440662159,0.462274504469491,1284.64033333333,1,2,5,4,7,7,-1,6,2
2513,0.246569263059702,0.446397154850746,0.449050244812311,0.380677535950253,1083.28933333333,3,0,4,4,6,9,3,1,5
2514,0.299620335820896,0.738186683768657,0.891707157845652,0.643190711232025,1866.91033333333,4,2,9,9,16,11,5,1,3
2515,0.249242509363296,0.405595973782772,0.614966885092441,0.423283412655067,1167.35075,3,1,4,4,6,7,5,1,4
2518,0.222983208955224,0.673959305037313,0.538651433900676,0.478535989117761,1424.81033333333,4,3,7,10,14,8,5,1,5
2522,0.254861240671642,0.457582555970149,0.701637677780368,0.471378390983288,1369.51125,2,2,8,3,16,5,1,6,5
2523,0.0620864039179104,0.0952962919776119,0.0708773606901376,0.0760862806062961,202.037916666667,1,1,4,1,5,2,2,3,4
2526,0.072775536380597,0.146947294776119,0.349514222429471,0.189758103381267,522.391083333333,2,0,2,2,3,5,7,2,4
2528,0.355346898320895,0.932905900186567,0.932052926089998,0.740116828604742,2179.05666666667,3,1,8,10,14,12,5,1,5
2529,0.388925139925373,0.787786497201493,0.595662741897878,0.590791838321026,1717.1075,2,2,6,4,11,7,-1,3,1
2530,0.0848046875,0.116897737873134,0.0949084868267661,0.0988699961134862,286.03875,1,1,2,1,3,4,7,6,2
2531,0.359600746268657,0.658051422574627,0.566851363954302,0.528170851146522,1500.45408333333,3,1,6,2,8,2,-1,1,-1
2532,0.309091184701493,1.81374253731343,0.784004429937048,0.968931675087447,2670.53783333333,6,1,6,6,19,8,4,1,2
2533,0.392190764925373,0.87806984608209,1.02214712054092,0.764155965798679,2196.264,5,2,8,8,19,14,-1,1,4
2534,0.154027985074627,0.190413362873134,0.278289344835626,0.207582394092499,586.169666666667,1,2,6,2,12,6,2,1,3
2536,0.370637010261194,0.919534048507463,1.52382653299137,0.938044733773805,2660.7565,4,1,8,9,18,13,3,2,5
2537,0.432457439365672,0.6412578125,0.592379459081371,0.555367780800622,1914.69016666667,4,2,7,8,15,8,-1,2,3
2539,0.447354594216418,1.03736135727612,0.840331545814875,0.775020909444229,2213.05866666667,4,2,10,12,11,15,4,3,3
2540,0.259194263059702,0.442853894589552,0.856946957332712,0.519691255343956,1485.92408333333,2,2,7,4,9,6,7,1,4
2541,0.217712686567164,0.336053521455224,0.428435066449056,0.327408278274388,956.871916666667,1,2,5,2,9,3,7,1,2
2542,0.483255830223881,0.865666277985075,1.01306190254138,0.787345549941702,2257.9575,6,3,8,9,16,13,3,1,5
2543,0.503073111007463,0.600708255597015,0.370582653299137,0.491445277885736,1420.89466666667,3,2,6,3,13,4,1,6,3
2544,0.335810284514925,0.544099463619403,0.860278153415715,0.580084415079674,1662.23208333333,4,2,7,6,12,5,7,1,3
2545,0.280777751865672,0.715944496268657,0.672845535089765,0.556531636222309,1614.36458333333,4,1,7,7,12,17,5,1,4
2546,0.233192513992537,0.492274953358209,0.657893215201679,0.461135522736106,1303.68416666667,5,1,7,5,11,8,-1,1,-1
2547,0.337587803171642,0.537329990671642,0.824735252972721,0.566571084337349,1609.43808333333,5,2,6,2,11,5,-1,1,5
2548,0.721660331156716,0.303603544776119,0.272910818372581,0.432712475709289,1275.12975,1,1,4,1,4,3,3,6,5
2553,0.218941464552239,0.284191930970149,0.333954068547447,0.279033424018655,765.764583333333,1,0,4,1,5,3,-1,6,3
2555,0.246022313084112,0.449202219626168,0.628986918944172,0.441418425356281,1251.1705,2,2,7,5,8,6,-1,1,5
2556,0.499005247201493,0.831500583022388,1.26230053625554,0.864299727944034,2418.57025,2,2,6,4,10,9,-1,6,5
2559,0.289864855410448,0.518305270522388,0.440794474236419,0.416323435678197,1180.44166666667,5,1,7,4,12,6,3,1,5
2560,0.31949953358209,0.452944379664179,0.799914315691303,0.524140847260008,1477.10375,2,1,5,5,9,5,5,1,4
2561,0.216000583022388,0.579190298507463,0.489822336208907,0.428342518460941,1193.27808333333,4,1,5,6,12,10,5,1,5
2562,0.439146571828358,0.842769006529851,0.83966612263931,0.707204197434901,2023.39708333333,3,1,7,4,12,5,-1,1,4
2563,0.0603482789855072,0.0623023852657005,0.0631142814009662,0.0619216485507246,156.452666666667,5,3,9,6,18,9,-1,1,2
2564,0.143432835820896,0.47334911380597,0.653206108650035,0.423347221142635,1134.55541666667,2,2,4,1,8,4,7,1,2
2565,0.150087686567164,0.118851912313433,0.292288528794591,0.187084220753984,478.237,1,2,5,1,9,2,7,4,4
2567,0.185699860074627,0.269030200559702,0.409846234553509,0.288201554605519,798.217833333333,1,1,8,2,15,4,4,1,5
2568,0.158896688432836,0.30936672108209,0.260674632781534,0.242980722891566,717.68525,1,2,7,2,11,2,7,5,3
2571,0.187529734141791,0.481790345149254,0.392778036838424,0.354035717061796,1007.30291666667,4,0,5,4,9,6,-1,4,4
2574,0.574766674440298,1.5283927238806,0.84074924224761,0.98129195491644,2775.20166666667,1,2,8,1,14,3,-1,6,4
2575,0.310518889925373,0.267462686567164,0.343580321753322,0.307190128254955,829.649833333333,1,0,4,2,6,2,-1,4,-1
2576,0.205641557835821,0.718959654850746,0.565727675448823,0.496781655654878,1376.5715,1,2,4,1,8,3,1,6,1
2578,0.270318691588785,0.565125934579439,0.692374912403644,0.509287438673001,1416.50183333333,2,1,5,3,11,10,-1,5,5
2579,0.662623367537313,1.14677670242537,0.970330263464677,0.926580178779635,2683.24083333333,5,3,9,7,18,12,4,1,3
2580,0.241491927592955,0.352891756360078,0.448761310833945,0.347723236852833,871.071916666667,1,1,8,3,11,5,4,3,4
2583,0.392473997201493,0.792117537313433,1.17362636978317,0.786102759424796,2259.75041666667,5,2,7,5,14,8,5,1,5
2587,0.672915420560748,0.773855490654206,0.814787666433076,0.753857604547932,2242.5675,2,2,8,5,19,8,3,2,5
2588,0.332206389925373,0.582017490671642,0.452321986477034,0.455515040808395,1312.19616666667,1,1,6,4,10,6,-1,6,3
2589,0.275460004664179,0.703426305970149,0.749041851247377,0.575989506412748,1538.578,1,2,4,1,5,4,-1,6,3
2591,0.12231226635514,0.268554439252336,0.48728089231488,0.292731017833502,815.90675,3,2,6,2,10,6,2,1,5
2592,0.307881180037313,0.689079874067164,0.877906505012824,0.624975514963078,1780.84583333333,2,2,7,4,9,6,-1,1,2
2593,0.141395872201493,0.264723880597015,0.366213569596643,0.257452895452779,737.458083333333,1,0,4,2,6,5,3,6,5
2594,0.267603894589552,0.434265391791045,0.600654698064817,0.434187602020987,1240.5605,2,1,5,1,5,4,7,6,4
2595,0.225281949626866,0.516758045708955,0.337978899510375,0.360004586086281,1035.41275,6,0,3,4,8,7,-1,5,4
2596,0.312118737957611,0.377634995183044,0.678873946544666,0.456227101228225,1250.60508333333,4,1,6,4,9,6,5,1,5
2597,0.54378785046729,0.895014953271028,0.891214903060033,0.776681488980609,2087.7005,4,2,9,8,14,12,-1,1,5
2599,0.568443446828358,0.433057019589552,0.558717300069946,0.520075592693354,1442.96366666667,1,2,7,3,14,9,-1,5,3
2600,0.377452192164179,0.533294542910448,0.588437864304034,0.499735095219588,1413.44025,2,1,6,2,9,6,2,6,2
2601,0.130342700559701,0.493758745335821,0.31826020051294,0.314120870579091,889.917083333333,3,1,4,2,7,3,7,6,2
2602,0.523609929906542,1.08626507009346,1.17530927353422,0.928413986449653,2645.86391666667,2,2,8,4,18,7,-1,1,1
2603,0.242888759328358,0.389491371268657,0.435240149218932,0.355879595802565,977.795916666667,1,0,8,3,16,3,7,6,3
2604,0.275840485074627,0.596008395522388,0.701209372814176,0.524366498251069,1479.11366666667,3,2,6,7,9,8,3,1,4
2605,0.173980841121495,0.485273714953271,0.429405746320953,0.362891947667627,1037.98583333333,2,1,5,1,7,3,-1,6,2
2606,0.209534864738806,0.358696711753731,0.445162392166006,0.337806335017489,964.277416666667,5,0,3,3,3,9,-1,3,3
2607,0.216985774253731,0.37129932369403,0.445758218698997,0.344688962300816,1003.65216666667,1,1,6,1,10,2,-1,1,5
2610,0.19483104011194,0.419841767723881,0.630106784798321,0.414943256898562,1173.66841666667,1,3,4,3,4,3,-1,6,5
2611,0.530289252336449,0.855836682242991,0.89244872693296,0.759535238688576,2142.24708333333,3,2,6,2,10,4,-1,6,4
2612,0.415335004664179,0.805495569029851,1.30139274889252,0.840776914108045,2435.06775,4,3,6,5,14,11,-1,2,2
2614,0.444632321041215,0.656884896963124,0.929758541214751,0.677091919739696,1774.50816666667,2,3,7,9,9,7,-1,6,5
2616,0.23116697761194,0.898178404850746,0.69531347633481,0.608226389428682,1730.89758333333,2,2,5,2,11,3,-1,6,2
2620,0.135826725746269,0.31111672108209,0.219081720680811,0.222008161678974,619.610083333333,1,1,7,4,7,5,7,6,3
2621,0.157984608208955,0.304616371268657,0.411745861506179,0.291458297706957,783.415666666667,2,2,4,2,12,4,7,7,4
2622,0.163549090485075,0.36387453358209,0.386745744928888,0.30472949863972,873.392083333333,2,0,3,2,5,6,2,1,3
2623,0.156363805970149,0.3262421875,0.241984028911168,0.241530042751652,665.5745,1,2,5,3,8,5,7,6,2
2625,0.126553638059701,0.510129314365672,0.570961412916764,0.402561212592305,1145.14225,3,1,5,5,9,6,3,1,4
2628,0.269562616604478,0.535761194029851,0.710427022615994,0.505266226195103,1401.49666666667,3,0,5,5,7,6,4,6,4
2629,0.265881180037313,0.873556436567164,0.848112380508277,0.662531092110377,1856.0405,5,1,7,6,14,14,4,1,3
2630,0.120853894589552,0.22697364738806,0.443239100023315,0.263702837155072,767.2795,1,2,3,3,5,4,7,2,4
2631,0.148612523320896,0.361576958955224,0.342679412450455,0.284294170229304,803.412416666667,1,2,7,2,11,5,1,6,3
2632,0.525657416044776,0.839212453358209,0.771734203777104,0.712205985231248,2037.56225,6,0,4,5,11,7,-1,7,3
2634,0.293380713619403,0.667081623134328,0.86963791093495,0.610053595025262,1742.82616666667,4,2,6,8,9,14,7,1,4
2635,0.129239972014925,0.520048740671642,0.471439263231523,0.373583598911776,1101.58258333333,1,3,3,1,6,3,7,1,3
2636,0.247819612873134,0.836550722947761,1.61666717183493,0.900401515740381,2428.05625,3,0,4,2,3,4,-1,1,4
2637,0.23065578358209,0.274831506529851,0.239773140592213,0.248419471434124,704.615083333333,1,2,6,1,13,4,1,6,4
2638,0.264080806902985,0.594851679104478,0.284393564933551,0.381101165954139,1027.38875,2,2,5,1,9,3,-1,6,2
2640,0.435841417910448,0.590099930037313,1.13968629051061,0.721908356004664,2064.53958333333,2,0,8,7,11,13,5,2,4
2641,0.118697663551402,0.317589252336449,0.380067624386826,0.27212658671443,749.8945,2,2,5,3,7,6,-1,1,2
2643,0.125371385261194,0.402743120335821,0.43195919794824,0.320033268558103,890.143,4,0,5,3,10,7,4,1,5
2645,0.362127519193858,0.868924304222649,0.602140201487167,0.611063294682127,1738.82933333333,4,3,9,9,17,9,5,1,5
2646,0.300506775700935,0.714192056074766,0.469886708712918,0.494859901876801,1409.34575,4,3,7,5,15,7,-1,1,4
2650,0.251108325559701,0.726410564365672,0.671519468407554,0.549688923435678,1558.54641666667,4,2,7,5,14,10,4,1,4
2651,0.288690625,0.39552546875,0.53613734375,0.406784479166667,940.979666666667,3,1,6,4,13,8,4,1,5
2652,0.266878031716418,0.331894822761194,0.423540452319888,0.340777535950253,972.788583333333,1,1,7,3,10,4,4,3,2
2653,0.508417406542056,1.05973189252336,1.18018138285447,0.916130791994393,2619.26033333333,5,2,7,13,14,12,5,2,5
2654,0.212548831775701,0.445547780373832,0.300973020322355,0.319688419904992,881.960583333333,1,2,7,1,12,4,4,1,5
2656,0.412874067164179,0.905914179104478,0.86430415015155,0.727708083948698,2143.13416666667,6,2,7,4,12,4,-1,3,4
2657,0.14426011208577,0.15433918128655,0.250415956151035,0.183010557946885,497.9935,1,2,4,2,6,6,7,1,2
2661,0.175522038246269,0.441239855410448,0.430253205875495,0.349011348620288,995.642166666667,4,0,3,5,6,6,2,1,4
2663,0.252352145522388,0.57877098880597,0.608533923991606,0.479895685969685,1402.92741666667,7,3,5,4,12,7,5,2,4
2665,0.303484141791045,0.465888409514925,0.536413033341105,0.43526972405752,1273.96683333333,2,1,8,4,11,8,7,6,2
2667,0.43959130130597,0.99743505130597,0.961140359058056,0.799401476875243,2248.45983333333,2,0,5,2,10,3,-1,6,2
2668,0.386490438432836,0.644315881529851,0.616766262532059,0.549196113486203,1512.31725,4,3,5,4,16,13,-1,3,5
2669,0.708785447761194,1.90518411847015,1.294079389135,1.30268231636222,3631.15075,5,3,9,3,16,6,-1,2,4
2670,0.148942280783582,0.316245335820896,0.43783072977384,0.301016750874466,877.617166666667,3,1,7,6,10,7,6,6,4
2671,0.321513642723881,0.721267490671642,0.813224061552809,0.6186835211815,1737.36425,3,1,6,5,10,9,4,3,4
2672,0.376523364485981,1.01621168224299,1.04605664564354,0.812948718947123,2335.19983333333,6,2,8,4,15,10,-1,1,4
2673,1.25823503740648,2.09509086658354,2.63133432044888,1.99488674147963,4505.7265,5,2,8,9,22,13,7,1,5
2675,0.313256763059702,0.578895172574627,1.10098134763348,0.664411698406529,1873.97733333333,2,3,7,3,10,5,5,1,5
2678,0.281118936567164,0.479557486007463,0.598308346934017,0.453006218422075,1295.27208333333,3,2,5,2,8,6,6,1,5
2679,0.298009211753731,0.733275069962687,0.717340638843553,0.582885425573261,1656.63791666667,5,2,8,8,14,11,4,1,5
2680,0.401375932835821,0.93327880130597,1.01366425740266,0.782790944422853,2260.99533333333,2,2,9,4,7,5,-1,6,5
2683,0.527233761682243,0.788692406542056,1.19101354823639,0.835674246554007,2774.62375,3,0,6,1,13,4,3,6,4
2684,0.352021805037313,0.805655317164179,0.587926089997668,0.581868208317139,1639.87908333333,3,0,3,3,7,5,-1,1,3
2685,0.161916861007463,0.31036473880597,0.317216717183493,0.26317030703459,738.18725,3,1,4,3,5,4,3,1,4
2686,0.681419193097015,0.952094449626866,1.10748705992073,0.913681966575981,2586.8515,4,2,6,8,11,11,5,3,5
2688,0.472248600746269,0.615982276119403,0.645008393564934,0.577751651768364,1608.1145,4,0,4,3,10,8,7,6,1
2689,0.0950100279850746,0.212899137126866,0.270450221496852,0.192792499028372,537.156,1,1,3,1,3,3,-1,6,2
2690,0.195768889925373,0.416243819962687,0.400961063184892,0.3376628449281,965.193583333333,2,0,6,4,7,6,4,1,5
2693,0.218006395348837,0.754075,0.407576453488372,0.459885949612403,1107.31925,3,1,6,6,13,6,2,1,4
2694,0.221812616604478,0.690809818097015,0.587267428304966,0.499970073843762,1433.67991666667,4,2,6,5,11,10,4,1,4
2696,0.242966651119403,0.791090018656716,0.585300303100956,0.539789195491644,1552.82758333333,4,3,9,5,19,8,3,4,4
2698,0.308205223880597,0.901595732276119,1.12548577757053,0.778455888068403,2154.48041666667,2,3,8,2,13,8,1,6,2
2699,0.37944822761194,0.763479827425373,0.586317206808114,0.576415856976292,1605.56108333333,1,1,5,3,12,8,-1,6,3
2700,0.6624625,0.95600011682243,0.793481546367671,0.803980570049062,2217.4935,1,2,8,5,17,8,-1,6,4
2701,0.194578504672897,0.375980140186916,0.58347699135716,0.384694026944942,1077.86941666667,2,2,6,3,9,3,4,1,4
